TIME(2020/03/06 16:34:08.637),TIMETICK(f=10000000),FPOGX,FPOGY,
0.18091,3688166500640,0.37922,0.05200,
0.44336,3688169126444,0.38334,0.12442,
0.72290,3688171919703,0.38591,0.77471,
1.20020,3688176694157,0.35332,0.88731,
1.47852,3688179475781,0.60540,0.55705,
1.88916,3688183583348,0.74110,0.74486,
2.28345,3688187526656,0.72475,0.72309,
2.90820,3688193773663,0.32826,0.93946,
3.18726,3688196565511,0.52347,0.45614,
3.51587,3688199850004,0.24766,1.48227,
3.81128,3688202805233,0.50661,0.47915,
4.10913,3688205782735,0.46246,0.42518,
4.41943,3688208886754,0.52965,0.42130,
4.71680,3688211860780,0.54666,0.47797,
5.04395,3688215131754,0.44415,0.54071,
5.27490,3688217439951,0.38062,0.43774,
5.63501,3688221041366,0.48126,0.43105,
6.52222,3688229914522,0.50864,0.46319,
6.80151,3688232707014,0.53851,0.42488,
7.21216,3688236813683,0.36687,0.64454,
7.64014,3688241092708,0.41227,0.38167,
7.96777,3688244370245,0.43717,0.37307,
8.57593,3688250450389,0.37328,0.36754,
8.93774,3688254068320,0.34661,0.57383,
9.26587,3688257351250,0.38414,0.37150,
9.85815,3688263272931,0.60559,0.45538,
10.10376,3688265729230,0.55844,0.45360,
10.49805,3688269671271,0.49250,0.44976,
11.40161,3688278709077,0.49670,0.43874,
11.84497,3688283142567,0.47624,0.43627,
12.28906,3688287583390,0.47716,0.22082,
12.69971,3688291689702,0.49356,0.24208,
13.30762,3688297766799,0.52520,0.19725,
13.81714,3688302863826,0.47408,0.19095,
14.17896,3688306481157,0.45120,0.28008,
14.47388,3688309431491,0.52621,0.41695,
14.81885,3688312880795,0.88674,0.80695,
15.18164,3688316507474,0.48656,0.31429,
15.49219,3688319614798,0.41534,0.49499,
15.91943,3688323886189,0.22411,0.49552,
16.23193,3688327010051,0.39443,0.44131,
16.52734,3688329966342,0.51620,0.20731,
16.79028,3688332594630,0.51560,0.27225,
17.03662,3688335058844,0.47238,0.35716,
17.36523,3688338343112,0.42732,0.55516,
17.66113,3688341302584,0.37799,0.84043,
18.07275,3688345419469,0.51196,0.29303,
18.46582,3688349350251,0.56885,0.41553,
18.92603,3688353953148,0.58803,0.44125,
19.20728,3688356763838,0.59664,0.49196,
19.64893,3688361180582,0.41215,0.52552,
19.94458,3688364137813,0.47260,0.55318,
20.37329,3688368424926,0.48871,0.53504,
20.63452,3688371037959,0.54837,0.53512,
21.14355,3688376128314,0.71363,0.49587,
21.43994,3688379092025,0.44178,0.29544,
21.73511,3688382042824,0.43935,0.16877,
22.22803,3688386971771,0.36764,0.04516,
