TIME(2020/03/11 14:14:50.386),TIMETICK(f=10000000),FPOGX,FPOGY,
0.34375,7888572346142,0.48063,0.31707,
0.58884,7888574796944,0.49186,0.37644,
0.90305,7888577939241,0.47048,0.37349,
1.47601,7888583668706,0.46854,0.37056,
1.82111,7888587119769,0.46698,0.37593,
2.26736,7888591582439,0.46915,0.35921,
2.70840,7888595992828,0.47305,0.38058,
3.00378,7888598946577,0.45608,0.38227,
3.29971,7888601905672,0.46420,0.37859,
3.57877,7888604696329,0.46459,0.36604,
3.85831,7888607491655,0.47709,0.42219,
4.80173,7888616926052,0.46573,0.33379,
5.09033,7888619811876,0.51630,0.53108,
5.57101,7888624618700,0.41059,0.45850,
5.89569,7888627865522,0.41206,0.44059,
6.33875,7888632296201,0.44236,0.31196,
6.73334,7888636242055,0.53538,0.29169,
7.14624,7888640371011,0.53171,0.30418,
7.48914,7888643799922,0.44177,0.43796,
9.00073,7888658915880,0.50827,0.33799,
9.26355,7888661544030,0.43470,0.37687,
9.67395,7888665648126,0.40369,0.43437,
9.98642,7888668772938,0.48270,0.38792,
10.29852,7888671893789,0.50315,0.39674,
11.02252,7888679133807,0.49181,0.43583,
11.28677,7888681776473,0.54691,0.52307,
11.51907,7888684099554,0.67303,0.66786,
11.97394,7888688648125,0.56169,0.65016,
12.36932,7888692602012,0.53879,0.65630,
12.78665,7888696775175,0.49234,0.69093,
14.02173,7888709125919,0.44680,0.72708,
14.53775,7888714286159,0.43341,0.70821,
14.83325,7888717241206,0.35685,0.65525,
15.22833,7888721192118,0.30209,0.57824,
15.57184,7888724627015,0.30943,0.58030,
16.14893,7888730397884,0.37042,0.71670,
16.52475,7888734156216,0.36304,0.62355,
17.52927,7888744201278,0.42789,0.71138,
17.90469,7888747955536,0.47704,0.73977,
18.49692,7888753877779,0.51635,0.69829,
18.99017,7888758810557,0.57383,0.79434,
19.49847,7888763893461,0.55601,0.77741,
19.81436,7888767052142,0.56369,0.67144,
20.18896,7888770798241,0.56715,0.69313,
20.78751,7888776783783,0.56127,0.78735,
21.40396,7888782948352,0.55168,0.84091,
21.95416,7888788450153,0.54451,0.86723,
22.48962,7888793804885,0.55310,0.86119,
22.86633,7888797572087,0.58233,0.80203,
23.72443,7888806152973,0.59554,0.74591,
24.59241,7888814832872,0.59654,0.68940,
24.90363,7888817944967,0.60897,0.46336,
