TIME(2020/02/27 17:18:01.383),TIMETICK(f=10000000),FPOGX,FPOGY,
0.68933,198487045584,0.55344,0.50470,
1.08240,198490975962,0.38441,0.94410,
1.14807,198491633041,0.40005,0.86137,
1.46204,198494771545,0.50785,0.41305,
1.72314,198497383230,0.70240,0.56104,
2.05322,198500684246,0.75320,0.70212,
2.33093,198503460865,0.73861,0.66894,
2.59375,198506089860,0.49167,0.59120,
2.93982,198509550044,0.37277,0.81190,
3.74377,198517590083,0.49583,0.45033,
4.00659,198520217540,0.73231,0.62149,
4.91040,198529256212,0.47520,0.52638,
5.27173,198532868636,0.66806,0.65055,
5.56787,198535830402,0.67825,0.66003,
6.09424,198541093745,0.68594,0.66599,
6.38953,198544046821,0.76697,0.58191,
6.85168,198548668591,0.67378,0.68116,
7.22791,198552431099,0.75762,0.51986,
7.53943,198555546229,0.71016,0.53500,
7.83545,198558505703,0.63328,0.55870,
8.13025,198561454691,0.61320,0.56789,
8.44238,198564575541,0.58770,0.57924,
9.06750,198570826598,0.57454,0.60013,
9.69104,198577062712,0.56796,0.59322,
10.36768,198583828310,0.55962,0.59369,
10.85767,198588727875,0.50289,0.56495,
11.41724,198594324298,0.47995,0.54580,
12.07324,198600883720,0.54520,0.56701,
12.59900,198606141184,0.54141,0.60053,
13.10925,198611243873,0.50820,0.60987,
14.06177,198620770015,0.50324,0.58806,
14.42517,198624403923,0.46072,0.56210,
14.69092,198627061034,0.44934,0.53941,
15.27747,198632926962,0.48215,0.51091,
15.83606,198638511757,0.49130,0.49047,
16.43164,198644468524,0.49683,0.46232,
16.67371,198646889141,0.41640,0.41641,
17.20129,198652164902,0.21901,0.40651,
17.63232,198656475115,0.26010,0.39445,
18.39844,198664135573,0.29059,0.35133,
18.71045,198667256461,0.31557,0.33527,
19.28711,198673023379,0.36995,0.26590,
19.64685,198676619956,0.37100,0.22910,
20.00830,198680234301,0.40192,0.24213,
20.48755,198685026815,0.40819,0.20400,
21.29053,198693057371,0.38698,0.20471,
21.53796,198695531698,0.31543,0.21250,
22.16321,198701784201,0.30256,0.23007,
22.40686,198704220255,0.35005,0.22636,
22.70618,198707213263,0.39062,0.22017,
23.13037,198711455840,0.42311,0.21962,
23.39270,198714078279,0.49890,0.31531,
23.93567,198719508721,0.53334,0.31513,
24.23193,198722471373,0.50098,0.36187,
24.93884,198729540171,0.47542,0.42007,
25.19983,198732150588,0.46092,0.40826,
25.56396,198735791015,0.23761,0.51303,
25.93909,198739542324,0.44383,0.52753,
26.39905,198744142768,0.47106,0.57695,
26.69849,198747136935,0.38678,0.56665,
27.28711,198753023243,0.43989,0.56984,
27.63110,198756463292,0.51157,0.61045,
28.20618,198762213452,0.59590,0.58199,
28.51929,198765344978,0.49934,0.61529,
29.20874,198772239190,0.47713,0.62775,
30.12830,198781435183,0.45928,0.67917,
30.42542,198784405909,0.45280,0.69365,
30.78967,198788048884,0.42550,0.67911,
31.13049,198791457005,0.37801,0.61945,
31.39624,198794114125,0.35730,0.56547,
31.92041,198799356438,0.40473,0.49581,
32.19849,198802136051,0.52619,0.57338,
32.54651,198805616689,0.53184,0.57536,
32.99500,198810101323,0.47062,0.56997,
33.25891,198812741375,0.39482,0.48388,
33.62952,198816446645,0.38438,0.45781,
34.00610,198820212510,0.39808,0.46959,
34.82825,198828433878,0.42777,0.39902,
35.43921,198834544439,0.54425,0.39984,
36.17407,198841892398,0.51122,0.44265,
36.65393,198846690948,0.41667,0.42064,
36.96948,198849846295,0.35111,0.33537,
37.24194,198852571065,0.33471,0.32902,
37.88281,198858980162,0.41980,0.31404,
38.46118,198864763934,0.43463,0.30674,
39.24695,198872621489,0.41042,0.35353,
39.59558,198876107955,0.44234,0.35885,
39.88806,198879032536,0.33148,0.31709,
40.20117,198882162978,0.36451,0.33237,
40.59485,198886100561,0.45635,0.36395,
40.87256,198888877851,0.45923,0.35938,
41.13696,198891521567,0.48761,0.26826,
41.44775,198894629349,0.41131,0.23401,
41.84192,198898571164,0.18259,0.36812,
42.07202,198900871392,0.19980,0.32793,
42.39600,198904112245,0.30476,0.30172,
42.86670,198908818870,0.33180,0.40293,
43.20569,198912208317,0.44522,0.27089,
43.71484,198917300128,0.44956,0.29736,
43.99939,198920145107,0.48003,0.32278,
44.40686,198924220131,0.48622,0.20852,
44.83228,198928474637,0.49506,0.32140,
45.19629,198932114561,0.49272,0.33695,
46.00500,198940201250,0.46986,0.37310,
46.54053,198945556898,0.51368,0.38488,
46.79016,198948053547,0.51749,0.36828,
47.13428,198951494423,0.54893,0.32756,
48.07007,198960852437,0.54567,0.37423,
48.64343,198966586466,0.56389,0.30552,
49.00574,198970209001,0.58738,0.36315,
49.28589,198973011192,0.54105,0.37507,
49.64648,198976616471,0.50865,0.34777,
50.10583,198981210571,0.57816,0.34525,
50.45642,198984715734,0.62576,0.43565,
50.83069,198988458199,0.55126,0.38786,
51.33777,198993529481,0.68776,0.35856,
51.68335,198996985149,0.52306,0.26951,
52.24133,199002565401,0.52826,0.35412,
52.52515,199005403660,0.54825,0.38578,
53.11218,199011273716,0.63732,0.35205,
53.55811,199015732766,0.61816,0.35289,
53.89063,199019058390,0.52543,0.31378,
54.14722,199021623574,0.57116,0.33156,
54.36877,199023839405,0.76685,0.37774,
54.77246,199027876977,0.75535,0.44042,
55.21606,199032312283,0.64754,0.34031,
55.54382,199035590563,0.57988,0.31701,
55.95740,199039726171,0.55468,0.28298,
56.25000,199042652180,0.51876,0.24733,
56.61267,199046278998,0.49219,0.27162,
57.00696,199050221435,0.31153,0.20130,
57.33447,199053495900,0.27228,0.28086,
57.67957,199056947615,0.36270,0.27215,
58.27063,199062857652,0.28431,0.28624,
58.92786,199069430872,0.50053,0.34010,
59.33862,199073538585,0.86379,0.65507,
59.65100,199076662234,0.57525,0.39403,
60.01233,199080275317,0.55207,0.37515,
60.32495,199083401330,0.75632,0.64945,
60.73535,199087505421,0.55549,0.49298,
61.04736,199090624810,0.79459,0.65054,
61.54089,199095560982,0.74919,0.63543,
61.93677,199099519042,0.51417,0.55235,
62.34509,199103603049,0.53903,0.61222,
62.72412,199107392523,0.68370,0.48110,
63.13513,199111502671,0.65270,0.36614,
63.47864,199114937640,0.74402,0.60549,
63.74243,199117575551,0.72536,0.64537,
63.80725,199118224064,0.68371,0.62299,
64.49719,199125123543,0.53169,0.45806,
64.95813,199129733371,0.60397,0.46898,
65.54932,199135644497,0.50924,0.17321,
65.97571,199139909428,0.54041,0.40957,
66.40674,199144219027,0.47147,0.48441,
66.69861,199147138319,0.50731,0.43826,
67.09473,199151099410,0.52081,0.38195,
67.37268,199153878236,0.93267,1.00083,
67.99915,199160143399,0.56661,0.37230,
68.65356,199166687281,0.68995,0.62005,
68.88574,199169008969,0.56118,0.52387,
69.13123,199171464352,0.54062,0.43590,
69.38196,199173971889,0.57609,0.48200,
70.01990,199180350360,0.52009,0.55514,
