TIME(2020/02/27 15:56:49.610),TIMETICK(f=10000000),FPOGX,FPOGY,
0.07129,149763464794,0.45879,0.45066,
0.37695,149766521539,0.52184,0.47006,
1.19873,149774737379,0.32753,1.04353,
1.44482,149777197741,0.34493,1.00709,
1.83936,149781143220,0.78855,0.58486,
2.21680,149784921249,0.83477,0.51323,
2.46582,149787407897,0.74974,0.53448,
2.74365,149790189913,0.64918,0.71778,
3.20410,149794791610,0.70461,0.74993,
3.69580,149799707189,0.39336,1.06789,
4.05713,149803321885,0.27351,0.61653,
4.34033,149806154770,0.15575,0.86081,
4.63232,149809073477,0.41045,0.32382,
5.02588,149813012082,0.42589,0.25526,
5.47070,149817457906,0.45566,0.50577,
5.84766,149821226707,0.50925,0.51308,
6.11035,149823854027,0.51499,0.41115,
6.39258,149826676343,0.52000,0.41952,
6.77002,149830451491,0.11280,0.03815,
6.91846,149831933664,0.20972,0.21969,
7.21143,149834863616,0.49939,0.44763,
7.78711,149840622560,0.53107,0.40947,
8.18066,149844558657,0.40760,0.37252,
9.37988,149856550910,0.48508,0.43615,
10.15479,149864297048,0.51348,0.46077,
10.58301,149868581384,0.51645,0.50200,
11.04004,149873149191,0.45679,0.52759,
11.36963,149876446955,0.53336,0.50146,
11.74609,149880209531,0.55456,0.50348,
12.79688,149890721175,0.61102,0.55101,
13.20850,149894835180,0.71481,0.49598,
13.58594,149898611627,0.73168,0.50739,
14.02930,149903042129,0.75803,0.45603,
14.55566,149908309116,0.60733,0.56934,
14.99902,149912740493,0.61418,0.53783,
15.22852,149915035657,0.71906,0.48742,
15.41016,149916850216,0.74592,0.50507,
16.32959,149926045628,0.54084,0.53861,
16.57617,149928512312,0.61560,0.51761,
16.97021,149932451847,0.63214,0.49883,
17.46631,149937412101,0.44655,0.55878,
17.84082,149941156735,0.45914,0.54263,
18.07080,149943457445,0.43700,0.48239,
18.39941,149946743950,0.37288,0.35460,
18.67920,149949541425,0.35207,0.32315,
19.08936,149953643914,0.34619,0.33733,
19.77930,149960541712,0.35436,0.33724,
20.07471,149963499058,0.12769,0.86693,
20.58447,149968596565,0.36264,0.36051,
20.81445,149970893335,0.45170,0.33987,
21.32324,149975985290,0.56100,0.34950,
21.95117,149982260463,0.51953,0.25857,
22.31055,149985857862,0.52970,0.42655,
22.55615,149988314026,0.51921,0.44883,
23.11426,149993891970,0.75965,0.37610,
23.32764,149996027699,0.57846,0.34216,
23.57422,149998492171,0.57344,0.36924,
23.85352,150001286322,0.64765,0.39124,
24.13623,150004115666,0.49750,0.50653,
24.65869,150009337105,0.49068,0.37653,
24.98779,150012630596,0.51727,0.35585,
25.33887,150016139743,0.75170,0.38325,
25.72607,150020013609,0.45995,0.36864,
26.51709,150027922130,0.48223,0.36593,
27.02441,150032995411,0.46757,0.29234,
28.53613,150048109862,0.44541,0.35084,
28.89697,150051722717,0.49409,0.40097,
29.12744,150054023890,0.42877,0.37422,
29.52148,150057965336,0.16627,0.08184,
29.83643,150061116567,0.20941,0.23430,
30.35938,150066343400,0.46927,0.51957,
30.45752,150067327898,0.61589,0.52880,
30.86963,150071446834,0.84138,0.59277,
31.16406,150074393461,0.71535,0.62645,
31.44385,150077190906,0.60160,0.65796,
31.85449,150081294980,0.48866,0.70776,
32.28125,150085565369,0.43126,0.68810,
32.87256,150091478966,0.41616,0.74743,
33.89160,150101665334,0.41253,0.80519,
34.59766,150108728491,0.39782,0.81091,
34.89404,150111689215,0.44584,0.67821,
35.30469,150115800066,0.36656,0.59753,
35.58643,150118616548,0.22299,0.15701,
35.88037,150121555233,0.51852,0.73154,
36.29102,150125660999,0.48982,0.79092,
36.72607,150130011842,0.47235,0.76448,
36.96338,150132386311,0.58812,0.65705,
37.37451,150136493725,0.56274,0.67126,
37.65381,150139290866,0.50035,0.71949,
38.29443,150145693323,0.44817,0.79714,
38.65674,150149319330,0.40522,0.84223,
39.29639,150155714498,0.43799,0.90269,
39.65869,150159336559,0.46830,1.06685,
40.05664,150163315421,0.46597,0.88995,
