TIME(2020/02/27 18:10:03.245),TIMETICK(f=10000000),FPOGX,FPOGY,
0.28027,229701776005,0.36363,0.07164,
0.70605,229706034325,0.53481,0.46540,
0.96899,229708663597,0.60665,0.44538,
1.46136,229713587030,0.62564,0.48460,
1.79004,229716873885,0.73624,0.50134,
2.00385,229719012155,0.60110,0.50063,
2.31604,229722133723,0.50283,0.41179,
2.52942,229724267919,0.59804,0.49816,
2.85822,229727555911,0.70279,0.81185,
3.34058,229732379070,0.69590,0.75836,
3.63116,229735284947,0.37446,0.84813,
4.25446,229741518227,0.40393,0.98186,
4.58295,229744803064,0.29406,0.65274,
4.84576,229747431344,0.57905,0.55904,
5.20764,229751049734,0.78304,0.82566,
5.76611,229756634424,0.44133,0.43165,
6.09521,229759925868,0.43046,0.48355,
6.37360,229762709248,0.35938,0.53154,
6.99805,229768954072,0.44888,0.48031,
7.26093,229771583010,0.44554,0.42903,
7.37573,229772731095,0.43678,0.36435,
8.13824,229780355860,0.51173,0.27013,
8.44391,229783412293,0.42666,0.49559,
9.13776,229790351099,0.45090,0.37562,
9.41296,229793103209,0.46062,0.33320,
9.77539,229796727179,0.44621,0.35941,
10.13928,229800366592,0.44983,0.34912,
11.10559,229810029113,0.45274,0.36037,
12.05804,229819553890,0.44356,0.32012,
12.77118,229826685120,0.44034,0.31851,
13.48822,229833855528,0.45150,0.29332,
13.88153,229837788736,0.44772,0.28951,
14.44086,229843382231,0.45216,0.21097,
15.22986,229851272148,0.45400,0.26863,
15.77454,229856718841,0.48276,0.25289,
16.41156,229863089266,0.45472,0.25764,
16.76080,229866581305,0.47448,0.24026,
17.02087,229869182047,0.47153,0.23701,
17.97412,229878714479,0.49559,0.23263,
18.41577,229883131371,0.46142,0.21348,
18.79486,229886922324,0.46658,0.25264,
19.30609,229892034397,0.54498,0.31487,
19.57489,229894722304,0.41339,0.30155,
19.82965,229897269720,0.41522,0.23866,
20.33850,229902358805,0.51321,0.25078,
20.65289,229905502263,0.54379,0.28617,
21.35785,229912552148,0.53610,0.29262,
21.62244,229915197710,0.57149,0.31470,
22.07587,229919731902,0.64917,0.22092,
22.58905,229924863767,0.57798,0.22279,
22.93927,229928366139,0.52306,0.18066,
23.93732,229938346846,0.49405,0.20716,
24.62598,229945233302,0.48349,0.21301,
25.07098,229949683368,0.48591,0.20061,
25.71051,229956078418,0.47575,0.20636,
26.48236,229963796895,0.46030,0.20221,
26.92645,229968238301,0.44110,0.20537,
27.25635,229971537083,0.43234,0.16543,
27.58698,229974843122,0.40122,0.14815,
27.94458,229978419080,0.41132,0.15584,
28.17505,229980724046,0.40470,0.20116,
28.88104,229987784002,0.40094,0.21429,
29.20966,229991069847,0.39544,0.19946,
29.49225,229993895923,0.41790,0.23760,
29.75378,229996511131,0.35520,0.25058,
30.39246,230002897996,0.19184,0.24301,
30.75500,230006523853,0.29481,0.23147,
31.14063,230010379686,0.36531,0.22873,
31.47760,230013749377,0.39219,0.22299,
31.75842,230016557789,0.34451,0.19462,
32.13898,230020363450,0.42452,0.19761,
32.41370,230023110647,0.43195,0.26719,
33.32367,230032210199,0.44429,0.27723,
33.82635,230037237127,0.45353,0.23399,
34.25507,230041524116,0.45948,0.23564,
34.81177,230047090945,0.48824,0.25893,
35.58624,230054835738,0.49619,0.31083,
35.99463,230058919617,0.47881,0.31904,
36.58759,230064849166,0.44597,0.35357,
37.11182,230070091623,0.44499,0.38757,
38.04816,230079454903,0.45188,0.41981,
38.70764,230086049633,0.44081,0.44650,
39.46112,230093584777,0.42594,0.49281,
40.07385,230099711899,0.41522,0.52535,
40.33966,230102370120,0.47520,0.57024,
40.61212,230105094979,0.57055,0.67847,
40.85773,230107550728,0.50538,0.65258,
41.28687,230111841944,0.48242,0.67635,
41.92523,230118226007,0.44834,0.71852,
42.51007,230124074503,0.45274,0.70285,
42.79614,230126934876,0.48996,0.67635,
43.12463,230130219849,0.41059,0.46758,
44.15973,230140570486,0.57749,0.70148,
44.38110,230142784343,0.51092,0.48472,
44.75354,230146509152,0.49272,0.41911,
45.24640,230151437588,0.55794,0.45976,
45.54388,230154412564,0.67567,0.43605,
45.90869,230158060434,0.69062,0.44010,
46.57629,230164736672,0.59472,0.41178,
47.29742,230171948042,0.63445,0.49699,
47.85645,230177537933,0.65170,0.51792,
48.23956,230181368852,0.64227,0.57569,
48.67816,230185755124,0.48358,0.22088,
48.92395,230188213272,0.38491,0.17647,
49.17224,230190695768,0.39065,0.25921,
49.31879,230192161634,0.53819,0.34375,
49.63043,230195278054,0.45699,0.57559,
50.69818,230205955173,0.46013,0.37817,
51.05975,230209571034,0.47237,0.29286,
51.40674,230213041180,0.52843,0.28429,
51.70569,230216030514,0.49574,0.23506,
51.93042,230218278001,0.44189,0.35846,
52.40784,230223052066,0.39315,0.48213,
52.73663,230226339918,0.60971,0.40748,
53.09692,230229942970,0.61704,0.31494,
53.45837,230233557179,0.48691,0.39393,
53.73859,230236359159,0.33398,0.57469,
54.18115,230240784858,0.46955,0.47827,
54.39587,230242932179,0.46181,0.32949,
54.62701,230245243495,0.48485,0.28728,
55.31506,230252123884,0.48831,0.39092,
56.09015,230259875141,0.20997,0.35210,
56.37482,230262721790,0.20597,0.35287,
57.02350,230269208749,0.23594,0.42432,
57.38855,230272858978,0.45711,0.36445,
57.76270,230276600417,0.13310,0.40667,
58.50958,230284069107,0.08556,0.42191,
58.97839,230288757659,0.11505,0.38635,
59.19202,230290893374,0.28990,0.42471,
59.47449,230293718201,0.33404,0.45136,
59.70917,230296065382,0.37027,0.45234,
60.02997,230299272997,0.47015,0.48872,
60.93420,230308315297,0.29567,0.41165,
61.19617,230310935282,0.34232,0.38273,
61.49194,230313893054,0.44054,0.27160,
61.88708,230317844098,0.37331,0.37935,
63.05371,230329510578,0.47609,0.35844,
63.49634,230333936840,0.52008,0.41104,
63.79199,230336893435,0.52201,0.41513,
64.25348,230341508386,0.51388,0.36092,
64.63013,230345274779,0.53314,0.40803,
65.15607,230350534070,0.51065,0.46131,
65.68134,230355786766,0.54148,0.45384,
66.09210,230359894547,0.55389,0.52881,
66.60486,230365021867,0.54861,0.54094,
67.17755,230370748865,0.41674,0.67595,
67.42297,230373203104,0.50527,0.67775,
68.12946,230380268180,0.59173,0.71449,
68.75433,230386517090,0.58853,0.74324,
69.18115,230390785218,0.50083,0.68232,
69.51129,230394086688,0.58893,0.62129,
69.97809,230398754442,0.52944,0.43222,
70.52863,230404259989,0.57802,0.47243,
71.02124,230409186114,0.55137,0.50266,
71.26880,230411661566,0.63383,0.56952,
71.64539,230415427176,0.66601,0.58330,
71.91284,230418101988,0.64882,0.60568,
72.20728,230421046062,0.61626,0.58991,
72.54889,230424462553,0.76595,0.65529,
72.87891,230427762636,0.65498,0.62125,
73.19043,230430877718,0.42149,0.58260,
73.48553,230433828937,0.35001,0.50177,
74.01379,230439111447,0.34468,0.42174,
74.42285,230443201763,0.34127,0.49192,
75.04565,230449430084,0.54955,0.56811,
75.39154,230452888710,0.45992,0.37013,
76.03137,230459286999,0.44623,0.32414,
76.42133,230463186473,0.54772,0.41022,
76.74677,230466441429,0.50726,0.37512,
77.39606,230472934068,0.48161,0.44490,
77.84656,230477439177,0.55107,0.45969,
78.21790,230481152659,0.47749,0.42535,
78.72675,230486241224,0.52881,0.44710,
79.15765,230490549866,0.48432,0.39020,
79.48621,230493835625,0.48190,0.35107,
79.58057,230494778881,0.52441,0.40446,
79.68054,230495779217,0.54589,0.39939,
80.14526,230500425866,0.51964,0.47672,
80.58539,230504827153,0.52366,0.49993,
80.91296,230508103376,0.56368,0.49361,
81.55304,230514503995,0.48456,0.46504,
82.04529,230519426446,0.49488,0.40835,
82.29089,230521882699,0.47196,0.36921,
82.75262,230526499765,0.51306,0.37884,
83.68793,230535852749,0.57418,0.38378,
84.08234,230539796712,0.55423,0.37334,
84.32794,230542252651,0.53544,0.20107,
84.74390,230546412426,0.55487,0.23006,
85.31372,230552110738,0.58442,0.25014,
85.95490,230558522705,0.58469,0.23628,
86.59521,230564925467,0.54794,0.23512,
87.05573,230569530547,0.51472,0.25521,
87.94641,230578437362,0.49890,0.27886,
88.22205,230581193900,0.45227,0.21796,
88.68439,230585817552,0.41205,0.37881,
88.97797,230588752954,0.42409,0.36026,
89.29126,230591885924,0.45010,0.34743,
89.60370,230595010724,0.50892,0.25071,
90.17908,230600764422,0.55562,0.35241,
90.85419,230607515319,0.51800,0.35665,
91.41168,230613090620,0.57218,0.35464,
92.06573,230619630743,0.55832,0.33890,
92.41400,230623113602,0.46989,0.37925,
92.70892,230626062825,0.47667,0.37974,
92.98700,230628843287,0.53940,0.37201,
93.87561,230637729322,0.58294,0.32140,
94.38239,230642797447,0.59210,0.35333,
94.76007,230646574014,0.64325,0.30807,
95.15509,230650524212,0.73347,0.30828,
95.66382,230655611507,0.67527,0.35614,
95.94592,230658432971,0.65956,0.32256,
96.50262,230663999578,0.64487,0.28006,
96.81378,230667111195,0.76631,0.28577,
97.51080,230674081397,0.60353,0.25748,
97.73676,230676341156,0.58538,0.18461,
98.04620,230679435416,0.55078,0.09886,
98.45685,230683541690,0.53366,0.24902,
98.85315,230687505029,0.52109,0.28749,
99.44403,230693413996,0.50274,0.31394,
100.29657,230701939342,0.46075,0.28120,
100.98694,230708843045,0.48432,0.18763,
101.47943,230713767671,0.50333,0.27914,
101.74384,230716411636,0.50234,0.25674,
102.12097,230720183270,0.50211,0.26099,
102.41589,230723132254,0.49925,0.29255,
102.74481,230726421562,0.48312,0.23177,
103.10962,230730069615,0.47661,0.19591,
103.68134,230735786853,0.46926,0.17670,
104.09210,230739894735,0.46456,0.15268,
104.35461,230742519543,0.45437,0.17707,
105.17773,230750750703,0.44773,0.17792,
105.76880,230756661531,0.43619,0.20418,
106.24658,230761439178,0.44531,0.21376,
107.01715,230769144873,0.43996,0.23593,
107.29535,230771926980,0.45055,0.22411,
107.88708,230777844170,0.44302,0.41956,
108.62592,230785232882,0.46393,0.38602,
108.87482,230787721522,0.34025,0.35857,
109.10651,230790038557,0.22380,0.33777,
109.35449,230792518404,0.12793,0.34047,
109.84412,230797414609,0.33773,0.31746,
110.17114,230800685150,0.31647,0.30164,
110.46643,230803637819,0.36721,0.27503,
110.76294,230806602916,0.44142,0.30266,
111.22211,230811194722,0.59556,0.34606,
111.61621,230815135697,0.51472,0.31782,
112.83173,230827290847,0.46721,0.34575,
113.11206,230830094097,0.49184,0.36569,
113.37689,230832742291,0.45338,0.34778,
113.80298,230837003320,0.44568,0.33374,
114.08032,230839776850,0.51220,0.34775,
114.74487,230846422320,0.69437,0.40501,
115.00226,230848995991,0.65348,0.41820,
115.88843,230857857673,0.43518,0.33490,
116.10297,230860002944,0.47791,0.55903,
116.44781,230863451400,0.49801,0.93582,
116.97217,230868695223,0.45943,0.42058,
117.20209,230870994236,0.38610,0.50760,
117.55261,230874499815,0.39735,0.52974,
117.82593,230877232967,0.46196,0.41500,
118.10944,230880067793,0.43266,0.18058,
118.51733,230884146906,0.72346,0.36806,
118.81360,230887109611,0.73500,0.29632,
119.04413,230889414855,0.66332,0.27865,
119.34070,230892380721,0.33120,0.68679,
119.64038,230895377131,0.52838,0.67629,
119.94904,230898463739,0.68287,0.32292,
120.32440,230902217240,0.70531,0.27621,
120.65344,230905508066,0.47076,0.16694,
121.06256,230909599176,0.71011,0.24934,
121.39111,230912884701,0.37581,0.18579,
121.81970,230917170513,0.23031,0.07572,
122.57983,230924772123,0.68069,0.34871,
123.29681,230931941448,0.64030,0.33432,
123.89032,230937876745,0.35491,0.29025,
124.16876,230940661216,0.35366,0.28173,
124.56171,230944590632,0.14387,0.37807,
125.12067,230950180100,0.23035,0.35214,
125.61310,230955104648,0.30450,0.35474,
125.92566,230958230299,0.44919,0.24065,
126.21466,230961119957,0.41569,0.19289,
126.59888,230964962360,0.49954,0.19809,
126.91492,230968122820,0.45306,0.19823,
127.20728,230971046226,0.48623,0.13616,
127.66949,230975668490,0.48748,0.13084,
128.05493,230979522514,0.48449,0.17373,
128.35693,230982543009,0.49178,0.13653,
128.73547,230986328302,0.46787,0.17802,
128.98157,230988789063,0.35249,0.13341,
129.24915,230991464688,0.35595,0.08978,
129.54437,230994416997,0.44007,0.15963,
129.82098,230997183189,0.51309,0.16464,
130.52625,231004236079,0.53189,0.17949,
130.95422,231008515958,0.55030,0.21047,
131.34906,231012463843,0.54750,0.22425,
131.65790,231015552681,0.57236,0.30403,
132.03949,231019368523,0.45572,0.27179,
132.56262,231024599577,0.53157,0.29922,
132.94580,231028431220,0.49834,0.32939,
133.32068,231032180019,0.44744,0.24313,
133.77838,231036757539,0.53684,0.40892,
134.33813,231042355038,0.52613,0.41766,
134.64899,231045463550,0.50745,0.41178,
134.91260,231048099691,0.50706,0.40316,
135.37842,231052757927,0.49163,0.38071,
135.71924,231056165617,0.50881,0.45116,
135.94781,231058451565,0.41503,0.60502,
136.31116,231062084789,0.36165,0.70571,
136.63745,231065348189,0.41701,0.59478,
137.08044,231069778122,0.55378,0.77576,
137.31274,231072101203,0.59037,0.67194,
137.64404,231075413707,0.59074,0.55422,
138.57837,231084757015,0.57433,0.60069,
138.84393,231087412745,0.57060,0.61490,
139.85736,231097546851,0.57796,0.59533,
140.10828,231100056347,0.48613,0.45557,
140.46484,231103621841,0.53411,0.47811,
141.20465,231111020313,0.57803,0.47719,
141.51697,231114143434,0.59714,0.46765,
141.96075,231118581023,0.59829,0.52937,
142.46997,231123673112,0.61876,0.59796,
142.95447,231128518280,0.62448,0.64986,
143.35742,231132547835,0.73925,0.50718,
143.63739,231135347127,0.78890,0.53171,
144.06274,231139600814,0.64334,0.50411,
144.42426,231143215953,0.74104,0.48391,
144.79364,231146909738,0.66356,0.51342,
145.87170,231157690385,0.56909,0.52650,
147.15265,231170499686,0.56011,0.60165,
147.94794,231178453166,0.53379,0.63804,
148.46576,231183630940,0.54390,0.65760,
148.72852,231186258529,0.51809,0.66013,
149.05774,231189550976,0.48284,0.66201,
149.86206,231197593861,0.49764,0.70905,
150.24811,231201454629,0.51539,0.65313,
150.74902,231206463777,0.45915,0.69057,
151.09418,231209915567,0.46289,0.41854,
151.80322,231217005480,0.43482,0.64660,
152.01477,231219121286,0.46396,0.50237,
152.37769,231222750466,0.44734,0.43675,
152.98755,231228848701,0.41747,0.43042,
153.64807,231235454160,0.44976,0.45351,
154.59344,231244907668,0.48267,0.44065,
154.74268,231246400100,0.46645,0.47058,
155.67810,231255754268,0.15010,0.26262,
155.81073,231257080822,0.13293,0.20838,
156.31158,231262089254,0.47687,0.39939,
156.61420,231265115673,0.54949,0.29696,
157.02631,231269236409,0.11493,0.09369,
157.43640,231273337238,0.57734,0.39142,
158.05988,231279572540,0.59963,0.31962,
158.45514,231283525003,0.58551,0.31043,
