TIME(2020/03/06 16:22:27.930),TIMETICK(f=10000000),FPOGX,FPOGY,
0.19727,3681159635600,0.38212,0.18641,
0.50952,3681162758453,0.65395,0.52464,
0.93652,3681167028689,0.36692,0.96991,
1.26538,3681170316255,0.57012,0.61727,
1.54456,3681173108382,0.70616,0.79053,
2.07007,3681178363478,0.72697,0.81672,
2.33423,3681181005435,0.73013,0.85399,
2.64514,3681184114882,0.73380,0.79895,
2.87585,3681186421413,0.71952,0.83271,
3.13818,3681189044702,0.70411,0.76071,
3.58179,3681193480758,0.28380,0.41369,
3.95984,3681197261659,0.23614,0.41659,
4.43591,3681202022311,0.22953,0.42841,
5.15894,3681209252631,0.48864,0.40421,
5.47083,3681212371480,0.48882,0.44341,
5.70081,3681214671463,0.34543,0.43294,
6.17810,3681219444282,0.30367,0.44650,
6.70300,3681224692727,0.50382,0.41737,
7.03394,3681228002210,0.49659,0.42434,
7.41101,3681231773296,0.49974,0.44025,
7.68884,3681234551148,0.49495,0.48380,
8.21460,3681239809125,0.48199,0.46658,
8.52734,3681242936231,0.47828,0.53632,
8.75671,3681245229681,0.48091,0.44779,
9.28247,3681250487602,0.48677,0.52048,
9.61145,3681253777135,0.48342,0.46203,
9.87390,3681256401572,0.46544,0.42469,
10.21875,3681259850803,0.49209,0.50192,
10.49817,3681262644465,0.50130,0.49390,
10.84314,3681266094040,0.48764,0.48260,
11.20496,3681269712092,0.49472,0.46258,
11.46741,3681272336504,0.48896,0.44298,
11.96033,3681277266460,0.50190,0.51616,
12.27234,3681280386995,0.50497,0.50075,
12.50232,3681282686764,0.49236,0.38169,
12.83118,3681285975091,0.48666,0.33372,
13.06226,3681288286117,0.47774,0.20377,
13.42249,3681291887318,0.51045,0.20755,
13.73633,3681295025933,0.54404,0.16374,
13.98096,3681297472821,0.63847,0.18528,
14.27795,3681300442631,0.61520,0.13554,
14.49023,3681302565806,0.41932,0.22261,
14.75488,3681305211279,0.41948,0.25615,
15.08350,3681308497931,0.55817,0.33156,
15.36328,3681311295698,0.50291,0.21727,
15.87048,3681316368299,0.48173,0.14650,
16.08411,3681318503532,0.36387,0.23285,
16.44543,3681322117498,0.27416,0.26810,
16.70825,3681324745401,0.27065,0.34135,
17.16821,3681329345303,0.26458,0.35821,
17.44739,3681332136915,0.55519,0.39826,
17.76074,3681335270015,0.63462,0.46238,
18.08826,3681338546060,0.49030,0.57659,
18.51538,3681342816247,0.68831,0.34188,
18.82751,3681345938110,0.61492,0.36052,
19.17236,3681349386968,0.45658,0.55365,
19.40320,3681351694969,0.47853,0.56670,
19.74780,3681355141206,0.50951,0.76528,
20.02686,3681357931191,0.55159,0.70265,
20.32251,3681360887824,0.52684,0.63524,
20.58691,3681363532168,0.66415,0.54366,
20.84839,3681366147058,0.69632,0.44667,
21.09460,3681368608978,0.80014,0.50491,
21.39026,3681371566129,0.89180,0.70328,
21.99841,3681377647701,0.89521,0.55856,
22.26111,3681380273951,0.83894,0.47970,
22.49133,3681382575869,0.86885,0.63843,
22.90198,3681386682786,0.66583,0.26573,
23.18127,3681389475335,0.69658,0.60988,
23.59253,3681393588693,0.66471,0.33148,
23.98608,3681397524265,0.49716,0.21979,
24.24951,3681400157899,0.62022,0.40318,
24.72595,3681404922082,0.57087,0.57137,
25.10339,3681408696941,0.55577,0.62473,
25.43176,3681411980638,0.49007,0.61972,
25.71179,3681414780606,0.46777,0.72563,
26.10571,3681418719547,0.34992,0.62131,
26.59827,3681423646256,0.36629,0.64417,
26.84558,3681426118282,0.42575,0.49842,
27.15698,3681429232566,0.45072,0.38827,
27.64978,3681434160757,0.39706,0.45313,
28.14270,3681439089766,0.52516,0.22358,
28.68640,3681444527270,0.50888,0.29024,
28.94775,3681447141150,0.52178,0.26279,
29.17749,3681449438090,0.41864,0.21393,
29.47327,3681452395718,0.34687,0.16189,
29.81885,3681455850899,0.49343,0.15578,
30.08325,3681458495157,0.34937,0.22929,
30.42651,3681461928659,0.42603,0.24862,
30.68909,3681464554434,0.33700,0.21311,
31.03418,3681468005182,0.23814,0.34327,
31.42883,3681471951050,0.20462,0.34323,
31.77380,3681475400460,0.15666,0.30891,
32.15137,3681479176187,0.20157,0.25839,
32.31604,3681480823504,0.29169,0.30846,
32.80872,3681485750110,0.32742,0.21986,
33.12048,3681488868367,0.44072,0.24483,
33.44897,3681492153282,0.66371,0.14228,
33.74500,3681495113157,0.71396,0.21255,
34.32007,3681500864102,0.71743,0.27682,
34.59937,3681503656130,0.63734,0.22815,
34.89490,3681506611874,0.73566,0.26733,
35.47009,3681512363929,0.72270,0.23064,
35.74902,3681515153454,0.74204,0.19821,
36.01196,3681517782132,0.70233,0.20836,
36.32446,3681520907998,0.42656,0.24934,
36.60388,3681523702339,0.43677,0.25689,
37.13013,3681528964682,0.44489,0.26172,
37.42566,3681531919193,0.47045,0.22410,
37.78625,3681535525850,0.48305,0.23228,
38.08215,3681538484099,0.49916,0.20969,
38.49280,3681542590891,0.50235,0.28593,
38.82153,3681545878567,0.41477,0.28987,
39.16650,3681549328482,0.43811,0.26355,
39.54468,3681553110291,0.34329,0.22504,
39.88904,3681556553331,0.39175,0.20631,
40.20129,3681559676060,0.39709,0.22107,
40.61206,3681563783205,0.34791,0.23196,
40.94080,3681567070483,0.43410,0.23626,
41.40051,3681571668746,0.63798,0.45390,
41.68005,3681574463223,0.59656,0.54541,
42.10718,3681578734221,0.54809,0.64897,
42.37036,3681581366696,0.56673,0.75095,
42.68201,3681584483211,0.52957,0.79210,
43.02991,3681587961739,0.50040,0.78507,
43.43787,3681592041987,0.46569,0.88539,
44.20984,3681599760940,0.42077,0.88823,
44.68652,3681604528127,0.38070,0.94369,
44.96570,3681607320315,0.32757,0.87533,
45.40979,3681611760638,0.29634,0.67590,
45.70496,3681614713103,0.61817,0.47994,
46.05017,3681618164598,0.43784,0.85924,
46.21484,3681619811558,0.70522,0.59771,
46.88794,3681626542474,0.61299,0.81888,
47.13464,3681629009270,0.55613,0.82088,
47.41333,3681631796853,0.55758,0.82174,
47.67651,3681634427655,0.58227,0.92240,
47.92297,3681636893277,0.56304,0.88521,
48.26807,3681640343783,0.52246,0.85443,
48.56396,3681643302533,0.55233,0.81206,
48.74463,3681645109136,0.58212,0.82396,
49.25366,3681650199805,0.62358,0.91686,
49.51636,3681652826526,0.51373,0.90020,
49.87817,3681656444615,0.55469,0.82150,
50.18994,3681659562312,0.57593,0.61160,
50.41992,3681661862575,0.47237,0.64435,
50.79785,3681665641219,0.45753,0.74674,
51.09363,3681668599748,0.50419,0.76027,
51.55347,3681673198053,0.48011,0.77043,
51.93274,3681676990037,0.49794,0.79964,
52.21069,3681679769394,0.49023,0.73455,
52.50635,3681682726768,0.42335,0.68212,
52.72009,3681684863885,0.45456,0.56934,
53.13062,3681688968978,0.48078,0.57708,
53.86987,3681696362266,0.51490,0.69490,
54.08374,3681698499914,0.52734,0.65470,
54.49451,3681702608047,0.51489,0.54456,
54.80664,3681705728814,0.53304,0.73923,
55.20081,3681709671137,0.55365,0.59711,
55.54602,3681713122800,0.59796,0.47523,
55.80896,3681715752949,0.57686,0.49884,
56.21936,3681719856043,0.56246,0.49260,
56.51550,3681722818239,0.44970,0.77257,
57.28711,3681730534657,0.42505,0.47133,
57.65063,3681734169326,0.45192,0.45126,
57.91260,3681736788700,0.47816,0.47247,
58.22546,3681739917066,0.48208,0.44853,
58.74927,3681745156044,0.47320,0.46193,
59.17651,3681749428236,0.57226,0.59619,
59.45605,3681752223117,0.58725,0.57454,
59.85034,3681756166470,0.58531,0.61466,
60.19543,3681759617191,0.56636,0.61664,
60.77002,3681765363392,0.58762,0.55702,
61.13171,3681768980642,0.57825,0.60139,
61.41077,3681771770464,0.58192,0.57546,
61.93665,3681777029009,0.57373,0.57620,
62.61096,3681783772264,0.57915,0.55704,
62.98804,3681787543186,0.60810,0.53521,
63.43164,3681791979393,0.59494,0.57206,
63.76013,3681795264738,0.58512,0.59596,
64.07227,3681798385906,0.58240,0.56190,
64.30225,3681800685980,0.58999,0.60753,
64.61450,3681803807546,0.57825,0.62021,
64.92688,3681806931433,0.61173,0.56680,
65.35376,3681811200576,0.83354,0.35478,
65.68445,3681814507014,0.75503,0.33551,
65.99670,3681817630029,0.65507,0.23779,
66.56946,3681823357239,0.56060,0.25291,
66.89819,3681826644579,0.50918,0.12265,
67.29260,3681830589102,0.48109,0.20782,
67.52258,3681832888334,0.51948,0.38171,
67.93311,3681836994255,0.66825,0.69898,
68.62341,3681843896836,0.72322,0.58611,
69.00085,3681847671415,0.66302,0.47799,
69.23083,3681849970789,0.63232,0.42989,
69.87158,3681856379005,0.64742,0.34402,
70.20020,3681859664752,0.72235,0.27021,
70.61096,3681863772430,0.77128,0.22315,
70.90662,3681866729063,0.76020,0.26144,
