TIME(2020/02/27 16:14:59.031),TIMETICK(f=10000000),FPOGX,FPOGY,
0.03223,160657113684,0.50642,0.50704,
0.62598,160663046390,0.53305,0.52735,
0.95215,160666312830,0.76932,0.51786,
1.16602,160668448393,0.62355,0.69799,
1.46582,160671446258,0.34662,1.05306,
1.83984,160675185063,0.34061,1.09623,
2.25049,160679293300,0.43166,0.56678,
2.52979,160682085784,0.36868,0.56980,
2.97314,160686519065,0.68819,0.77581,
3.23633,160689153456,0.61720,0.88334,
3.46631,160691451140,0.69510,0.81521,
3.84424,160695232429,0.72761,0.75706,
4.20557,160698842852,0.73426,0.74722,
4.48486,160701638788,0.76443,0.71908,
5.15918,160708379753,0.80914,0.62068,
5.50342,160711821855,0.50552,0.50157,
5.84863,160715276357,0.50659,0.52564,
6.12793,160718066291,0.63579,1.01969,
6.57080,160722498782,0.89494,0.97283,
6.86670,160725458344,0.36079,1.06350,
7.21191,160728906805,0.37376,0.63620,
7.54053,160732193458,0.27395,0.44813,
7.80322,160734821113,0.32871,0.44098,
8.19775,160738764368,0.55659,0.46902,
8.78906,160744678856,0.47235,0.49059,
9.10107,160747801423,0.38469,0.29639,
9.44629,160751252081,0.47050,0.14891,
9.79248,160754713368,0.55024,0.03181,
10.08691,160757659072,0.77433,0.21609,
10.43555,160761144519,0.80501,0.13322,
10.76074,160764398557,0.64355,0.11850,
11.30273,160769815065,0.42159,0.32768,
11.76270,160774414777,0.43168,0.26064,
12.00928,160776879621,0.43214,0.16281,
12.30469,160779836039,0.51000,0.12517,
12.73242,160784110995,0.58121,0.14968,
13.01123,160786899593,0.64456,0.14275,
13.27393,160789528296,0.63767,0.13659,
13.55322,160792322499,0.68332,0.13701,
13.83301,160795116913,0.78926,0.20740,
14.30908,160799877805,0.71044,0.07233,
14.70313,160803821684,0.57643,0.21092,
14.98340,160806621814,0.52210,0.14103,
15.21240,160808914217,0.57311,0.20056,
15.45947,160811383843,0.52740,0.24880,
15.83691,160815159277,0.39889,0.28583,
16.13281,160818119356,0.51082,0.38875,
17.20020,160828792826,0.49805,0.67964,
18.35205,160840310829,0.53509,0.58767,
