TIME(2020/03/06 16:02:09.213),TIMETICK(f=10000000),FPOGX,FPOGY,
0.08031,3668971486605,0.37428,0.05957,
0.40903,3668974773781,0.58726,0.32236,
0.62268,3668976910311,0.52332,0.45610,
0.93497,3668980033092,0.32628,0.93980,
1.26355,3668983318928,0.35915,0.89020,
1.65744,3668987257887,0.47202,0.34304,
1.88751,3668989558597,0.59228,0.52050,
2.26529,3668993336438,0.64214,0.78605,
2.57761,3668996459560,0.40483,0.66845,
3.00464,3669000729870,0.33881,0.69510,
3.28418,3669003525352,0.38608,0.68506,
3.61264,3669006809952,0.72725,0.80455,
3.89224,3669009605982,0.71540,0.82095,
4.36833,3669014366837,0.71559,0.80170,
4.74620,3669018145426,0.73036,0.77196,
5.37047,3669024388109,0.26041,0.89189,
5.78104,3669028493898,0.49122,0.49351,
6.04405,3669031124056,0.45140,0.65426,
6.48889,3669035572347,0.13797,0.89402,
6.70097,3669037693157,0.19798,0.76818,
6.99692,3669040652592,0.58041,0.43869,
7.25974,3669043280896,0.66412,0.37858,
7.48985,3669045581980,0.54384,0.38819,
7.75296,3669048213075,0.48001,0.40898,
7.88429,3669049526423,0.48748,0.50991,
8.51042,3669055787682,0.57557,0.44135,
8.80408,3669058724195,0.49740,0.49457,
9.03558,3669061039352,0.49589,0.52893,
9.46136,3669065297071,0.53354,0.75386,
9.80701,3669068753488,0.42618,0.47021,
10.02013,3669070884747,0.27431,0.62224,
10.39748,3669074658239,0.48498,0.40886,
10.69429,3669077626417,0.56760,0.30964,
10.98921,3669080575621,0.34631,0.30953,
11.25217,3669083205112,0.35310,0.31196,
11.49838,3669085667264,0.50151,0.37136,
11.81036,3669088787131,0.55537,0.34195,
12.07379,3669091421426,0.53222,0.33272,
12.48444,3669095527822,0.45566,0.45415,
12.79604,3669098643844,0.49015,0.41033,
13.24055,3669103088977,0.55120,0.35250,
13.58495,3669106532947,0.38060,0.39064,
13.88046,3669109488177,0.36018,0.41225,
14.14333,3669112116761,0.41880,0.36167,
14.40692,3669114752689,0.49287,0.35307,
14.88257,3669119509133,0.46300,0.38675,
15.19489,3669122632268,0.61983,0.33094,
15.70395,3669127722994,0.61999,0.31381,
16.01649,3669130848366,0.62110,0.22775,
16.26260,3669133309477,0.50635,0.35265,
16.82175,3669138901002,0.37660,0.39412,
17.26608,3669143344264,0.38322,0.36445,
17.74130,3669148096535,0.39367,0.36683,
18.00418,3669150725240,0.45547,0.30475,
18.21776,3669152861136,0.54423,0.42807,
18.51329,3669155816401,0.57074,0.51867,
18.79794,3669158662991,0.59306,0.46710,
19.20338,3669162717341,0.52721,0.49463,
19.51544,3669165837843,0.43721,0.51597,
19.74561,3669168139550,0.34063,0.31893,
19.99532,3669170636688,0.30791,0.29163,
20.48485,3669175532026,0.35427,0.43544,
21.25847,3669183268115,0.36930,0.46848,
21.84854,3669189168827,0.40684,0.46556,
22.24295,3669193112932,0.43902,0.48722,
22.53833,3669196066861,0.44353,0.31339,
22.76830,3669198366445,0.44844,0.27221,
23.01488,3669200832248,0.45412,0.31120,
23.27798,3669203463278,0.43551,0.37370,
23.59033,3669206586812,0.39775,0.35833,
24.18127,3669212496219,0.36002,0.37539,
25.16696,3669222353148,0.35577,0.37088,
25.57780,3669226461592,0.40477,0.40060,
26.11981,3669231881582,0.43091,0.34745,
26.46477,3669235331146,0.52991,0.14608,
26.90848,3669239768228,0.52086,0.34739,
27.17125,3669242395942,0.51104,0.21966,
27.46704,3669245353968,0.49924,0.15075,
27.69687,3669247652255,0.35639,0.19277,
27.92719,3669249955319,0.30250,0.26970,
28.23962,3669253079793,0.31130,0.21693,
28.50211,3669255704479,0.30845,0.26363,
28.86380,3669259321470,0.25605,0.14960,
29.50418,3669265725272,0.35399,0.35855,
29.93118,3669269995343,0.33111,0.39935,
30.21043,3669272787812,0.45161,0.30593,
30.55569,3669276240451,0.41768,0.31521,
30.90073,3669279690775,0.44257,0.31814,
31.26236,3669283307158,0.47106,0.34915,
