TIME(2020/03/06 14:11:27.563),TIMETICK(f=10000000),FPOGX,FPOGY,
0.49255,3602559487937,0.35785,0.07453,
0.80554,3602562617105,0.39066,0.78173,
1.06799,3602565241918,0.37336,0.88241,
1.31519,3602567713741,0.35741,0.83411,
1.47864,3602569348011,0.52157,0.47721,
2.34924,3602578054125,0.73664,0.71511,
2.69409,3602581503494,0.32855,0.91742,
3.20483,3602586610858,0.28849,0.95798,
3.61426,3602590705143,0.36424,0.95032,
4.45190,3602599081510,0.45953,0.51030,
4.81335,3602602695964,0.44957,0.47931,
5.05957,3602605158324,0.46815,0.49749,
5.47046,3602609266563,0.48164,0.52082,
5.84863,3602613047983,0.51112,0.45435,
6.07825,3602615344562,0.58082,0.48517,
6.70251,3602621587096,0.70837,0.58440,
7.11316,3602625694109,0.65191,0.60806,
7.49219,3602629484126,0.61764,0.55291,
8.04980,3602635059726,0.61737,0.39386,
8.64209,3602640983170,0.66102,0.42023,
9.19995,3602646561493,0.71372,0.46702,
9.65967,3602651159446,0.70762,0.39501,
9.93982,3602653960553,0.67153,0.37894,
10.67859,3602661348042,0.58809,0.40648,
10.99121,3602664474893,0.54092,0.36659,
11.23706,3602666932671,0.42669,0.27041,
11.84497,3602673012119,0.37465,0.23327,
12.10864,3602675649137,0.34077,0.28783,
12.63330,3602680895677,0.30611,0.35482,
12.97827,3602684344628,0.26838,0.34891,
13.27527,3602687315403,0.28745,0.42671,
13.61902,3602690752699,0.33434,0.43641,
13.91528,3602693714709,0.35281,0.48158,
14.57202,3602700282036,0.36931,0.48873,
15.06482,3602705210668,0.56761,0.54343,
15.45911,3602709153837,0.56874,0.57101,
15.77124,3602712274554,0.53022,0.54760,
16.16553,3602716216917,0.48898,0.50487,
16.52710,3602719832655,0.55718,0.59391,
16.80701,3602722632349,0.58959,0.55120,
17.39783,3602728540448,0.58398,0.55303,
18.23572,3602736918898,0.63500,0.50119,
18.67920,3602741354341,0.68179,0.49317,
19.07385,3602745300382,0.69705,0.48876,
19.55005,3602750062951,0.59024,0.50546,
20.07568,3602755319581,0.57530,0.48252,
20.60144,3602760577235,0.53733,0.44987,
20.92993,3602763861742,0.43296,0.45047,
21.14343,3602765996942,0.26325,0.44246,
21.55420,3602770104042,0.18380,0.43919,
21.84985,3602773060834,0.30158,0.41716,
22.31006,3602777662298,0.37038,0.42790,
22.90161,3602783578058,0.35441,0.48125,
23.14783,3602786041113,0.28075,0.43076,
23.49292,3602789490829,0.26891,0.45190,
23.87048,3602793267075,0.26468,0.37327,
24.23218,3602796883754,0.27672,0.28687,
24.61011,3602800662790,0.27419,0.23702,
25.25049,3602807067056,0.30967,0.28276,
25.54626,3602810024857,0.34175,0.32163,
26.02380,3602814799794,0.37756,0.40913,
26.43372,3602818899712,0.37342,0.40347,
26.68005,3602821362366,0.34063,0.29368,
27.25500,3602827112343,0.31360,0.25755,
27.79749,3602832536749,0.32206,0.29490,
28.14221,3602835984015,0.36395,0.37389,
28.47058,3602839268520,0.37504,0.40107,
28.91418,3602843704331,0.36726,0.37008,
29.34180,3602847979749,0.36724,0.30335,
29.57178,3602850279584,0.49822,0.26258,
30.36011,3602858163099,0.59511,0.38486,
30.60657,3602860628212,0.53430,0.37762,
31.23083,3602866870864,0.51724,0.36789,
31.69141,3602871476339,0.47551,0.39948,
32.01953,3602874757266,0.44664,0.44003,
32.56152,3602880176971,0.45414,0.48308,
32.85730,3602883135090,0.50015,0.48752,
33.56384,3602890200255,0.62986,0.49306,
33.94153,3602893977144,0.62343,0.49631,
34.27051,3602897267197,0.53575,0.48321,
34.71411,3602901702932,0.42775,0.51569,
35.07507,3602905312715,0.37426,0.47945,
35.38721,3602908434146,0.38652,0.37444,
35.76501,3602912212798,0.38215,0.26009,
36.25952,3602917157050,0.42207,0.32951,
36.53711,3602919933557,0.45224,0.26325,
36.76880,3602922250703,0.55302,0.30498,
37.24377,3602927000032,0.70106,0.38434,
37.71985,3602931761218,0.67656,0.43785,
38.13074,3602935870082,0.57525,0.49881,
38.44312,3602938992898,0.62494,0.32337,
38.87000,3602943262071,0.36386,0.23983,
39.19849,3602946547467,0.31233,0.29969,
39.54370,3602949999716,0.18910,0.44350,
39.80688,3602952630803,0.33098,0.38995,
40.20081,3602956570244,0.42664,0.33661,
40.59509,3602960513022,0.42328,0.28788,
41.00623,3602964624710,0.49055,0.30809,
41.74524,3602972014572,0.54041,0.29545,
42.17236,3602976285654,0.58440,0.25055,
42.78064,3602982368056,0.63728,0.28383,
43.27319,3602987294141,0.57001,0.28870,
44.24231,3602996985562,0.51805,0.25892,
44.52161,3602999778093,0.50341,0.27976,
44.99841,3603004545922,0.52040,0.29141,
45.47449,3603009307512,0.53305,0.59396,
45.80286,3603012591139,0.62909,0.31693,
46.18079,3603016370383,0.55799,0.21236,
46.39478,3603018509632,0.50234,0.37174,
46.65747,3603021136559,0.46404,0.59935,
46.98608,3603024423191,0.52910,0.12955,
47.21619,3603026724081,0.52605,0.23248,
47.85730,3603033135506,0.54676,0.25665,
48.18518,3603036414409,0.57994,0.19568,
48.62891,3603040850808,0.56951,0.22221,
48.97412,3603044303955,0.52683,0.26171,
49.28613,3603047423591,0.56541,0.78134,
49.66418,3603051203684,0.68283,0.90555,
49.79517,3603052514405,0.75424,0.80061,
50.10803,3603055642114,0.48166,0.41504,
50.46875,3603059249626,0.55675,0.21752,
